10180086552618.559, 0.24437054048023235
10469980960499.994, 0.24604906268868604
10768130579895.258, 0.24784579454571104
11074770491286.316, 0.24958400206112807
11390142469451.71, 0.2513704710611949
11714495174097.19, 0.25316972722494957
12048084345915.264, 0.25498186208017964
12391173008227.895, 0.25677011670751815
12744031674370.834, 0.25864513725658705
13106938560984.01, 0.26045908339285107
13480179807375.719, 0.2623233939032386
13864049701133.084, 0.26420104875022554
14258850910157.615, 0.2660539599499514
14664894721308.373, 0.2679967742013292
15082501285840.357, 0.2698375793016775
15511999871832.672, 0.27180802279638516
15953729123805.01, 0.2736750064426258
16408037329726.562, 0.2756734721029855
16875282695629.014, 0.2775670065867127
17355833628039.59, 0.2795938929228922
17850069024456.242, 0.281514355830151
18358378572095.176, 0.28357006701962983
18881163055145.75, 0.2855178413062102
19418834670774.242, 0.28756151705564637
19971817354127.043, 0.28957826134217757
20540547112588.832, 0.2916510007113233
21125472369558.58, 0.2936964256185504
21727054318015.848, 0.29575619562674044
22345767284155.496, 0.29787315533049374
22982099101376.676, 0.2999622178388388
23636551494922.52, 0.3021092833515921
24309640477473.176, 0.3041843990365234
25001896756003.043, 0.3064056543999321
25713866150224.832, 0.3085102808196934
26446110022949.52, 0.3107631252065458
27199205722700.547, 0.3128976820406165
27973747038933.098, 0.3151373368443786
28770344670216.562, 0.3173474775824751
29589626705748.168, 0.31961898307268555
30432239120579.543, 0.3218605547703824
31298846284945.684, 0.324117847197892
32190131488096.785, 0.326437813548322
33106797477048.094, 0.3287272074913018
34049567010671.633, 0.33108016665860435
35019183429565.336, 0.3334021186406678
36016411242151.31, 0.33574035508054534
37042036727464.31, 0.33814351286097044
38096868555104.18, 0.34051500194119366
39181738422843.805, 0.34295233562445077
40297501712394.02, 0.3453575502390657
41445038163841.06, 0.347829545849145
42625252569291.26, 0.3502187029722452
43839075486267.445, 0.352776116090101
45087463971421.54, 0.35519925000921254
46371402335138.96, 0.35779303273331264
47691902917633.24, 0.3602506266408788
49050006887141.234, 0.36277715870412663
50446785060846.51, 0.3653214099989163
51883338749181.54, 0.36793630265483257
53360800624172.88, 0.3704635682331169
54880335612511.95, 0.3730081929881312
56443141814059.32, 0.37573202252013443
58050451446505.016, 0.3783128350149132
59703531816927.4, 0.38096604207943885
61403686321020.9, 0.3836378567804909
63152255470778.375, 0.3863838546518712
64950617951436.2, 0.389037832008334
66800191708519.73, 0.3917662562877047
68702435065844.29, 0.3945138157216431
70658847875350.58, 0.39733766138508525
72670972699685.92, 0.40006687779381955
74740396028461.52, 0.40287265166190245
76868749529141.88, 0.4057563280883765
79057711333558.16, 0.4085433702849462
81309007361056.88, 0.4114085920164857
83624412679324.81, 0.4142939082989789
86005752903968.23, 0.4172593356419998
88454905637947.66, 0.4201253892186026
90973801951999.66, 0.4230718386844724
93564427907219.1, 0.42610009657908693
96228826120999.67, 0.4290884482335956
98969097377563.53, 0.43203575312695786
101787402284356.77, 0.43506573309652163
104685962975613.67, 0.43817984072661703
107667064864428.88, 0.44118959219874987
110733058444726.36, 0.44428377044086725
113886361144542.53, 0.4474638588142039
117129459232080.53, 0.4506020401325273
120464909776046.45, 0.4536971166914719
123895342661809.56, 0.4568790134809722
127423462664971.45, 0.4600832257466048
131052051583987.78, 0.46337640324780494
134783970433520.08, 0.46655922382100634
138622161700242.05, 0.4697639064198311
142569651662888.16, 0.47305848381666493
146629552778369.78, 0.4763078082623337
150805066135834.47, 0.4797859658440085
155099483980613.7, 0.4830814997385237
159516192310044.4, 0.48646947690772907
164058673543205.12, 0.4898109182251634
168730509266682.44, 0.49317531109579466
173535383058528.16, 0.4966340788095503
178477083392627, 0.5000453383219228
183559506625776.72, 0.5035522873371907
188786660069830.75, 0.5070110663526648
194162665151318, 0.5104936028856375
199691760661044.94, 0.5140738283186919
205378306096235.22, 0.5176048772574142
211226785097835.25, 0.5213845997329132
217241808985709.4, 0.5249658645943717
223428120394506.3, 0.5286475877918457
229790597013054.03, 0.5322787403637156
236334255430248.56, 0.5359348344454017
243064255090460.6, 0.5396934859033143
249985902361570.16, 0.5434005100808862
257104654718853.62, 0.5472115202787203
264426125048014.2, 0.5509701840182385
271956086070738.4, 0.5547546651109796
279700474896287.12, 0.5588056676579769
287665397702700.7, 0.5626439687949731
295857134551298.7, 0.5665899384123155
304282144338290.44, 0.5704817078246291
312947069887391.25, 0.5744826455599912
321858743187447.8, 0.5784286280710116
331024190779224.4, 0.5824017145826449
340450639295587, 0.586486250449533
350145521159441.5, 0.5905146828227547
360116480443940.75, 0.5946561170622502
370371378899572.25, 0.5987406662755893
380918302152862.75, 0.6028532712707448
391765566081614.5, 0.607081239264865
402921723371687.06, 0.6112511336410004
414395570260479.75, 0.6155379980449311
426196153472459.75, 0.619765979854175
438332777352191.3, 0.6240230026490867
450815011200473.6, 0.628399439517769
463652696819402.75, 0.6327157634614718
476855956272292, 0.6369703185631362
490435199864551.44, 0.6413455138044811
504401134351852.7, 0.6457507612049961
518764771382035.2, 0.6502795805390911
533537436177391, 0.654746193885748
548730776464209.75, 0.6592434873204555
564356771656607.8, 0.6638669346791267
580427742301861.1, 0.6684268762789906
596956359794730.1, 0.6730181390161303
613955656368415.6, 0.6775436983940072
631439035370001.8, 0.6821975823798481
649420281828530.1, 0.6869820128232431
667913573324018.5, 0.691700726310826
686933491165968.1, 0.6964518515014261
706495031890220, 0.7013362508700932
726613619083205.1, 0.7061535601511779
747305115542882.1, 0.7111060001453406
768585835786003.8, 0.715990415474058
790472558911548.4, 0.7209083806717097
812982541830430.6, 0.7258601261842412
836133532871977.4, 0.7307410096413829
859943785777871.1, 0.7357602931069777
884432074094562.5, 0.7409203728790315
909617705975561.1, 0.7460095759316142
935520539405246.2, 0.7512415366103669
962160997856166.4, 0.7564016332432723
984521041144227.2, 0.7606513000890575
